27, 8, pa1-unknown-k-output1.txt
333.708384	448.1072751	205.1582358
337.0251196	445.2279191	330.0810463
340.3418552	442.3485631	455.0038567
334.5011935	573.0720542	208.0175098
337.817929	570.1926981	332.9403203
341.1346646	567.3133421	457.8631308
335.2940029	698.0368332	210.8767839
338.6107385	695.1574772	335.7995943
341.927474	692.2781212	460.7224048
458.6618583	447.3908229	201.8241725
461.9785938	444.5114669	326.746983
465.2953294	441.6321109	451.6697935
459.4546677	572.355602	204.6834466
462.7714033	569.4762459	329.606257
466.0881388	566.5968899	454.5290675
460.2474771	697.320381	207.5427206
463.5642127	694.441025	332.4655311
466.8809482	691.561669	457.3883415
209.9969181	448.5947702	449.0587722
207.276957	447.7505816	574.0263246
204.5569959	446.9063931	698.9938771
212.4317633	573.5678334	449.9559932
209.7118022	572.7236448	574.9235456
206.9918411	571.8794563	699.8910981
214.8666085	698.5408965	450.8532142
212.1466474	697.696708	575.8207667
209.4266863	696.8525195	700.7883191
334.9436001	446.1410338	451.7617035
332.223639	445.2968452	576.7292559
329.5036779	444.4526567	701.6968083
337.3784453	571.114097	452.6589245
334.6584842	570.2699084	577.6264769
331.9385231	569.4257199	702.5940293
339.8132905	696.0871601	453.5561455
337.0933294	695.2429716	578.5236979
334.3733683	694.3987831	703.4912503
459.8902821	443.6872974	454.4646347
457.170321	442.8431088	579.4321871
454.4503599	441.9989203	704.3997395
462.3251273	568.6603606	455.3618557
459.6051662	567.816172	580.3294081
456.8852051	566.9719835	705.2969605
464.7599725	693.6334237	456.2590767
462.0400114	692.7892352	581.2266291
459.3200502	691.9450467	706.1941815
448.1654034	209.1251591	209.309764
444.8499573	212.0286435	334.2320502
441.5345113	214.932128	459.1543365
449.575595	334.084321	206.4428491
446.260149	336.9878055	331.3651353
442.9447029	339.89129	456.2874215
450.9857867	459.043483	203.5759341
447.6703406	461.9469675	328.4982203
444.3548946	464.8504519	453.4205065
573.1134693	207.791885	212.6568827
569.7980233	210.6953694	337.5791689
566.4825772	213.5988539	462.5014551
574.523661	332.7510469	209.7899677
571.2082149	335.6545314	334.7122539
567.8927688	338.5580159	459.6345402
575.9338526	457.7102089	206.9230527
572.6184066	460.6136933	331.845339
569.3029605	463.5171778	456.7676252
698.0615352	206.4586108	216.0040013
694.7460892	209.3620953	340.9262875
691.4306431	212.2655798	465.8485738
699.4717269	331.4177728	213.1370864
696.1562808	334.3212573	338.0593726
692.8408348	337.2247417	462.9816588
700.8819185	456.3769348	210.2701714
697.5664725	459.2804192	335.1924576
694.2510264	462.1839037	460.1147438
449.9470369	210.011131	449.5163805
447.8158006	209.0661956	574.4946383
445.6845643	208.1212602	699.4728961
452.5463266	334.9801879	450.5055716
450.4150903	334.0352526	575.4838294
448.283854	333.0903172	700.4620872
455.1456163	459.9492449	451.4947627
453.01438	459.0043095	576.4730205
450.8831436	458.0593741	701.4512783
574.9018349	207.3954278	451.62744
572.7705985	206.4504924	576.6056978
570.6393622	205.5055571	701.5839556
577.5011246	332.3644847	452.6166311
575.3698882	331.4195494	577.5948889
573.2386519	330.474614	702.5731467
580.1004143	457.3335417	453.6058222
577.9691779	456.3886063	578.58408
575.8379416	455.443671	703.5623378
699.8566328	204.7797246	453.7384994
697.7253964	203.8347892	578.7167573
695.5941601	202.8898539	703.6950151
702.4559225	329.7487815	454.7276905
700.3246861	328.8038462	579.7059484
698.1934498	327.8589108	704.6842062
705.0552122	454.7178385	455.7168817
702.9239758	453.7729031	580.6951395
700.7927395	452.8279678	705.6733973
450.0296143	450.0440464	208.8915467
447.8892143	450.441866	333.872587
445.7488143	450.8396856	458.8536272
450.214815	575.0432861	208.4968409
448.074415	575.4411057	333.4778811
445.934015	575.8389253	458.4589214
450.4000157	700.0425257	208.102135
448.2596157	700.4403453	333.0831753
446.1192157	700.8381649	458.0642156
575.0111505	449.8656325	211.0325231
572.8707505	450.2634521	336.0135634
570.7303505	450.6612717	460.9946036
575.1963512	574.8648721	210.6378173
573.0559512	575.2626917	335.6188575
570.9155512	575.6605113	460.5998978
575.3815519	699.8641117	210.2431115
573.2411519	700.2619313	335.2241517
571.1007518	700.6597509	460.205192
699.9926867	449.6872185	213.1734995
697.8522867	450.0850381	338.1545398
695.7118867	450.4828577	463.1355801
700.1778874	574.6864581	212.7787937
698.0374874	575.0842777	337.759834
695.8970874	575.4820973	462.7408742
700.3630881	699.6856978	212.3840879
698.2226881	700.0835174	337.3651281
696.082288	700.481337	462.3461684
448.8908197	450.392119	448.8704045
445.9018956	451.8416801	573.8262571
442.9129715	453.2912413	698.7821097
447.4268592	575.3747255	447.3855152
444.4379351	576.8242866	572.3413679
441.4490111	578.2738478	697.2972205
445.9628987	700.357332	445.900626
442.9739746	701.8068931	570.8564786
439.9850506	703.2564543	695.8123313
573.8465044	451.8910682	451.8419358
570.8575803	453.3406293	576.7977884
567.8686563	454.7901905	701.7536411
572.3825439	576.8736747	450.3570466
569.3936199	578.3232358	575.3128992
566.4046958	579.772797	700.2687518
570.9185835	701.8562812	448.8721574
567.9296594	703.3058423	573.82801
564.9407353	704.7554035	698.7838626
698.8021892	453.3900174	454.8134672
695.8132651	454.8395785	579.7693198
692.824341	456.2891397	704.7251724
697.3382287	578.3726239	453.328578
694.3493046	579.822185	578.2844306
691.3603806	581.2717462	703.2402832
695.8742682	703.3552303	451.8436887
692.8853442	704.8047915	576.7995414
689.8964201	706.2543527	701.755394
